TCCON,OCO2,Time
396.52,414.36462,9411
396.12,413.17093,9412
396.45,415.64807,9413
396.26,414.50848,9414
396.18,411.77032,9415
395.73,414.9442,9416
395.38,415.46887,9417
396,415.9934,9418
396,414.88986,9419
396.28,413.38464,9420
395.71,413.41513,9421
395.89,413.26343,9422
395.6,413.64526,9423
395.58,414.537,9424
396.13,415.13162,9425
395.8,413.25674,9426
395.93,414.72247,9427
396.67,414.95923,9428
396.82,414.86282,9429
396.51,414.0451,9430
396.68,413.54498,9431
395.87,414.08124,9432
396.94,414.4579,9433
396.99,415.1923,9434
396.63,414.6471,9435
396.66,414.6935,9436
397.19,412.70776,9437
397.37,414.76575,9438
397.76,413.711,9439
396.93,411.55777,9440
397.58,414.88205,9441
397.25,413.7574,9442
397.74,413.4479,9443
397.06,415.7349,9444
396.52,415.13385,9445
396.62,414.44614,9446
397.01,414.7218,9447
397.13,412.26437,9448
397.42,413.4024,9449
397.32,414.85794,9450
396.94,414.31384,9451
396.91,412.5591,9452
396.74,416.32477,9453
396.9,414.47183,9454
397.54,414.7519,9455
396.84,415.196,9456
397.93,414.62387,9457
396.97,415.4434,9458
396.76,414.39374,9459
397.67,414.792,9460
396.97,414.69238,9461
397.82,415.0515,9462
397.35,415.22247,9463
397.41,414.50272,9464
397.13,414.9146,9465
397.21,416.01483,9466
397.72,416.18106,9467
397.5,415.5988,9468
397.6,415.71902,9469
397.76,414.99307,9470
398.01,415.48596,9471
397.18,411.75348,9472
397.68,414.06097,9473
398.15,415.77078,9474
397.69,414.93256,9475
397.53,416.74884,9476
397.67,416.0287,9477
397.87,415.5462,9478
397.9,416.1258,9479
397.7,415.28357,9480
397.57,414.79214,9481
397.52,416.40976,9482
398.05,414.50546,9483
397.58,414.6866,9484
398.1,415.2039,9485
397.29,416.54938,9486
397.38,416.09387,9487
397.52,415.38504,9488
397.36,415.66055,9489
397.53,415.2077,9490
397.29,414.93954,9491
398.21,415.86908,9492
397.35,415.28146,9493
397.68,415.2646,9494
397.66,416.40656,9495
397.48,415.55252,9496
397.16,415.17868,9497
397.67,413.97568,9498
397.88,413.25818,9499
397.29,415.193,9500
397.74,415.33243,9501
397.92,415.52054,9502
397.29,415.3152,9503
397.4,416.2167,9504
397.47,415.98407,9505
396.56,415.36627,9506
396.64,412.99933,9507
397.7,414.34213,9508
397.77,413.6015,9509
396.89,413.687,9510
397.36,415.80197,9511
397.67,415.60672,9512
397.99,416.0486,9513
397.95,416.07233,9514
398.3,413.91943,9515
397.42,415.3284,9516
397.54,413.97504,9517
397.26,414.87402,9518
397.57,416.05057,9519
397.18,415.71506,9520
397.44,415.8454,9521
397.71,414.47247,9522
397.59,412.60187,9523
398.23,411.8738,9524
398.06,413.37753,9525
397.03,414.3573,9526
398.06,415.1529,9527
397.44,415.5057,9528
397.78,415.82996,9529
397.87,415.4521,9530
395.52,416.4307,9531
396.79,414.496,9532
396.1,415.3715,9533
396.47,415.39877,9534
397.15,414.49234,9535
397.13,415.3641,9536
396.99,416.03488,9537
397.79,414.97086,9538
396.71,415.70493,9539
396.59,415.63217,9540
396.22,416.00247,9541
396.74,414.10385,9542
396.87,414.7449,9543
397.48,415.2435,9544
397.24,415.18744,9545
396.73,415.2939,9546
397.61,412.58948,9547
397.72,414.3831,9548
397.21,416.40506,9549
396.78,413.2175,9550
396.6,414.82388,9551
396.72,413.7018,9552
396.8,415.4042,9553
397.55,415.73495,9554
396.08,416.1281,9555
397.04,415.6961,9556
397.38,415.36057,9557
396.97,414.5835,9558
397.37,414.2046,9559
397.66,414.25574,9560
396.9,416.68597,9561
397.06,415.13922,9562
397.27,416.37274,9563
396.96,415.78256,9564
397.75,415.5568,9565
396.22,414.08423,9566
397.46,414.17065,9567
397.12,415.55923,9568
397.04,414.43823,9569
397.07,415.88486,9570
397.38,415.46216,9571
397.27,416.3754,9572
397.9,415.62897,9573
396.95,415.45386,9574
397.24,415.36646,9575
397.07,415.19046,9576
397.2,414.5964,9577
397.75,414.21082,9578
397.25,415.8089,9579
397.41,415.92963,9580
397.58,415.4025,9581
396.99,415.10526,9582
397.49,415.46057,9583
397.3,415.76376,9584
397.78,416.016,9585
397.88,414.22763,9586
397.74,413.21793,9587
398.23,416.10144,9588
396.88,415.2992,9589
397.97,414.39697,9590
397.09,414.98428,9591
396.55,415.41904,9592
397.71,415.84268,9593
397.32,415.81454,9594
397.06,416.03787,9595
397.79,412.29025,9596
396.26,413.26144,9597
396.89,415.21255,9598
397.13,415.109,9599
397.77,415.0474,9600
397.42,415.4132,9601
396.91,415.4585,9602
397.38,415.93216,9603
396.93,415.68668,9604
397.29,413.93402,9605
397.3,414.62866,9606
399.92,415.98346,9607
397.37,415.64795,9608
396.86,415.06857,9609
397.29,415.56796,9610
396.67,415.7234,9611
396.74,415.74756,9612
397.3,415.36206,9613
397.14,415.28506,9614
397.42,415.1235,9615
397.18,415.43802,9616
397.25,415.60233,9617
396.94,413.58414,9618
398.76,414.68527,9619
397.22,415.12592,9620
399.79,415.1863,9621
397.02,415.39893,9622
397.07,414.9475,9623
397.29,415.52737,9624
397.04,415.84283,9625
397.44,415.53107,9626
397.68,413.65912,9627
397.18,415.30768,9628
399.21,415.066,9629
397.51,416.09433,9630
397.22,416.29593,9631
397.22,415.11465,9632
397.73,415.75455,9633
397.75,416.1492,9634
397.21,415.60645,9635
397.41,414.33032,9636
397.42,414.47827,9637
397.34,415.47528,9638
397.33,415.06097,9639
396.5,415.4108,9640
396.66,416.0663,9641
396.98,415.62708,9642
397.12,415.84015,9643
396.52,415.2588,9644
397.34,414.50003,9645
396.59,413.50452,9646
397.4,415.6412,9647
397.24,415.4266,9648
397.39,415.3223,9649
396.64,415.41336,9650
397.81,414.58865,9651
397.17,415.33237,9652
397.91,414.96338,9653
397.29,414.66592,9654
397.96,415.7009,9655
397.19,415.40802,9656
397.98,416.11044,9657
397.42,415.59103,9658
397.32,414.9707,9659
397.76,413.93774,9660
397.25,414.81287,9661
397.78,415.28427,9662
397.27,415.66998,9663
397.01,415.6403,9664
397.03,415.99487,9665
397.21,415.50958,9666
396.83,415.18762,9667
397.38,416.5808,9668
396.58,416.20096,9669
397.18,414.18323,9670
397.44,416.1165,9671
397.99,415.1949,9672
396.89,415.17303,9673
396.76,416.48343,9674
396.63,415.62228,9675
398.05,415.3418,9676
396.96,415.54163,9677
396.49,415.70087,9678
396.87,415.96494,9679
397.38,416.19717,9680
397.63,417.17883,9681
397.83,416.0751,9682
397.52,415.59192,9683
397.62,416.2196,9684
397.49,415.43362,9685
397.3,415.9483,9686
397.54,415.64166,9687
396.74,415.47308,9688
397.63,416.16302,9689
397.1,417.22342,9690
397.42,412.8386,9691
396.4,414.49146,9692
397.74,414.71097,9693
397.1,415.7033,9694
396.86,415.60275,9695
397.17,415.45114,9696
397.02,418.32144,9697
396.27,416.07666,9698
397.18,414.81836,9699
397.56,414.90305,9700
396.24,414.5058,9701
397.66,414.9944,9702
397.44,416.4832,9703
396.78,415.2614,9704
397.49,415.4021,9705
398.01,416.0144,9706
397.45,415.45157,9707
397.83,413.16443,9708
393.82,414.58667,9709
396.81,415.09644,9710
397.02,414.8853,9711
397.14,415.64877,9712
396.94,417.4132,9713
397.17,414.64917,9714
396.99,416.21008,9715
397.08,413.59796,9716
396.93,414.75897,9717
397.86,412.45752,9718
397.83,414.895,9719
397.5,415.0534,9720
397.66,415.15726,9721
397.58,414.19397,9722
398.03,415.59122,9723
397.56,412.90768,9724
398.24,416.14035,9725
397.3,414.64224,9726
397.31,414.51376,9727
397.63,414.7981,9728
397.79,414.9011,9729
397.08,415.87173,9730
397.46,414.75098,9731
397.37,415.22867,9732
398.18,414.54654,9733
397.66,416.0848,9734
397.85,414.90094,9735
397.66,415.1503,9736
397.78,414.8797,9737
397.42,415.20267,9738
397.23,415.06998,9739
397.4,415.47812,9740
397.94,413.05484,9741
396.12,411.3675,9742
397.59,415.95554,9743
397.74,414.55963,9744
397.9,413.87775,9745
396.94,413.21112,9746
397.24,415.2358,9747
397.4,415.65094,9748
397.66,413.2878,9749
396.73,413.69955,9750
397.59,413.77026,9751
398.57,413.57498,9752
397.24,411.6839,9753
397.59,413.3261,9754
397.95,412.55466,9755
398.07,415.24017,9756
397.2,413.08493,9757
398.05,412.83957,9758
397.85,411.48508,9759
397.65,416.45538,9760
397.47,412.8663,9761
397.53,411.82202,9762
397.64,409.2957,9763
397.61,414.93054,9764
397.7,412.2199,9765
397.48,414.4139,9766
397.9,413.896,9767
397.64,415.201,9768
398.1,415.25162,9769
397.31,414.7039,9770
397.71,413.5676,9771
397.42,414.92715,9772
398,415.52203,9773
397.44,414.9849,9774
392.91,416.57587,9775
397.54,416.37695,9776
398.24,415.79535,9777
397.88,414.97635,9778
397.96,414.73035,9779
398.81,414.31525,9780
397.54,414.1407,9781
397.57,415.4486,9782
397.29,415.61282,9783
398.13,415.70822,9784
397.78,412.651,9785
397.51,409.73593,9786
397.78,414.1745,9787
397.73,412.22433,9788
397.7,414.96576,9789
397.52,415.89426,9790
397.8,416.23566,9791
397.67,415.47995,9792
397.1,414.00388,9793
397.53,417.03543,9794
397.1,413.08252,9795
397.2,414.8346,9796
397.47,416.02942,9797
397.47,413.8594,9798
397.29,416.33463,9799
397.63,417.9257,9800
397.89,415.41016,9801
397.77,412.12677,9802
397.41,414.28244,9803
397.31,415.5062,9804
396.8,413.32666,9805
397.62,415.07434,9806
397.44,414.61636,9807
397.13,414.9016,9808
397,414.97858,9809
397.3,415.42307,9810
396.88,415.26907,9811
397.06,414.33688,9812
397.09,411.29816,9813
396.86,415.2608,9814
396.7,411.28558,9815
398.07,416.32498,9816
397.6,415.58606,9817
397.72,414.44647,9818
397.95,414.28946,9819
398.04,412.1365,9820
397.5,412.76767,9821
397.61,415.99173,9822
398.15,415.24854,9823
397.55,413.00192,9824
398.19,414.1091,9825
398.57,415.39474,9826
397.41,411.3918,9827
397.89,415.82834,9828
398.06,414.7709,9829
397.33,414.13376,9830
398.14,414.10336,9831
397.95,414.44647,9832
398.22,414.73462,9833
398.11,412.36948,9834
397.85,415.50345,9835
397.32,415.46265,9836
397.5,413.95163,9837
398.07,415.1481,9838
398.16,416.2369,9839
398.23,415.7334,9840
398.18,414.51883,9841
398.19,414.10336,9842
398.33,414.83292,9843
397.68,415.0008,9844
398.21,414.53732,9845
398.57,414.44113,9846
398.64,416.1817,9847
398.9,413.82245,9848
398.86,415.17474,9849
398.38,414.79498,9850
398.69,416.25388,9851
398.89,410.24286,9852
399.07,414.95865,9853
398.45,416.56635,9854
399.16,412.17566,9855
398.68,413.8231,9856
399.12,415.60056,9857
398.76,412.98468,9858
398.24,411.21094,9859
399.51,412.4599,9860
398.91,414.78384,9861
398.76,414.46454,9862
398.79,416.8789,9863
397.9,414.64096,9864
398.59,410.57394,9865
398.19,413.80167,9866
398.23,411.4059,9867
398.58,415.5605,9868
398.49,414.5164,9869
397.66,410.32556,9870
397.82,415.20514,9871
398.22,414.1998,9872
398.02,409.95157,9873
398.36,415.97754,9874
397.92,415.31473,9875
398.2,412.8214,9876
398.09,414.12607,9877
398.19,415.15594,9878
397.81,414.80606,9879
398.35,414.12036,9880
398.45,416.58783,9881
398.33,414.93747,9882
398.88,412.4026,9883
398.26,415.33142,9884
397.09,414.2615,9885
398,415.3884,9886
397.72,414.96304,9887
397.28,407.355,9888
397.12,415.28357,9889
397.59,413.44058,9890
397.68,414.88068,9891
397.89,412.28357,9892
397.62,414.8295,9893
397.22,412.36346,9894
397.45,415.0673,9895
397.15,413.5657,9896
397.08,412.7,9897
398.15,414.4762,9898
398.58,409.73224,9899
397.75,414.02396,9900
397.37,415.4143,9901
397.44,413.65286,9902
397.97,412.67673,9903
399.48,415.11935,9904
397.63,412.56473,9905
397.88,414.66022,9906
398.22,415.10748,9907
397.06,414.62552,9908
398.56,414.20972,9909
397.97,413.52332,9910
397.37,414.146,9911
397.99,413.9183,9912
397.06,416.77625,9913
398.14,415.79892,9914
397.74,415.12152,9915
397.72,414.1304,9916
397.86,414.01184,9917
397.63,414.1037,9918
397.98,412.92172,9919
397.87,415.26538,9920
397.95,413.66782,9921
398.24,414.08386,9922
397.76,415.48206,9923
397.38,415.3275,9924
397.55,414.51736,9925
397.98,414.47513,9926
396.85,414.13202,9927
397.45,415.7318,9928
397.18,414.30823,9929
397.78,415.09335,9930
397.97,414.62726,9931
397.92,414.70435,9932
397.47,416.09387,9933
398.12,414.59842,9934
397.31,413.1943,9935
397.58,415.07047,9936
397.28,413.64346,9937
397.08,414.18173,9938
397.5,413.91394,9939
397.87,412.0831,9940
398.02,413.93185,9941
397.9,409.00925,9942
398.12,413.57126,9943
397.27,411.83344,9944
396.56,414.5201,9945
398.08,415.3409,9946
397.52,411.7578,9947
397.31,414.5541,9948
397.97,415.06458,9949
397.39,415.39462,9950
397.15,415.537,9951
396.86,414.96915,9952
397.19,415.56445,9953
397.48,415.96204,9954
397.48,415.52527,9955
398.05,410.95053,9956
397.52,415.50098,9957
397.88,415.89795,9958
397.71,416.02115,9959
397.88,415.69156,9960
397.19,415.7866,9961
397.65,416.387,9962
398.04,415.54706,9963
397.59,413.49274,9964
398.03,415.46426,9965
396.98,415.21674,9966
397.17,415.2362,9967
397.78,414.92648,9968
397.81,416.13498,9969
397.74,415.66415,9970
398.52,415.47794,9971
397.76,413.6342,9972
398.49,415.22995,9973
397.66,415.05878,9974
398.42,415.5061,9975
397.64,415.71768,9976
398.13,415.3435,9977
397.17,414.27457,9978
398.21,414.29178,9979
397.54,416.15094,9980
398.38,415.2227,9981
396.9,414.99255,9982
398.3,414.7805,9983
397.89,414.804,9984
397.66,415.59106,9985
397.7,414.88965,9986
397.26,415.8843,9987
397.72,415.4118,9988
397.31,415.4191,9989
398.05,416.53336,9990
397.85,416.07877,9991
397.31,414.88098,9992
398.29,414.6411,9993
398.44,415.45135,9994
398.18,415.83542,9995
397.88,416.00272,9996
398.49,415.24222,9997
397.9,415.10648,9998
398.71,415.6367,9999
398.58,415.99686,10000
397.46,416.4875,10001
398.16,412.36874,10002
398.24,414.17474,10003
398.05,415.81842,10004
398.46,415.21973,10005
397.55,414.74265,10006
398.03,416.21973,10007
398.11,415.16824,10008
398.21,415.38043,10009
397.98,414.69543,10010
398.78,416.65787,10011
398.26,415.4717,10012
397.77,415.64954,10013
398.13,415.9657,10014
398.02,416.94235,10015
398.3,414.82407,10016
398.29,415.11273,10017
397.32,415.1776,10018
398.56,416.26285,10019
397.88,416.44235,10020
397.59,415.41086,10021
397.28,415.9146,10022
397.77,415.2282,10023
398.2,416.01367,10024
396.98,416.2966,10025
397.42,414.0027,10026
397.35,413.85666,10027
397.38,415.88843,10028
397.32,415.37936,10029
397.33,415.61703,10030
397.17,415.649,10031
397.8,415.48834,10032
398.31,415.01288,10033
397.68,414.12827,10034
398.37,415.2626,10035
397.46,416.13998,10036
398.09,414.9687,10037
397.77,414.3837,10038
398.01,415.85532,10039
398.35,414.90695,10040
398.09,415.91684,10041
397.98,414.86948,10042
397.04,414.76788,10043
397.4,415.50455,10044
398.51,416.63345,10045
398.14,414.42142,10046
398.59,415.26532,10047
398.16,415.33072,10048
397.45,415.39215,10049
398.06,415.10275,10050
398.44,415.85608,10051
388.45,415.52997,10052
398.52,416.0139,10053
397.63,415.76886,10054
397.08,414.41785,10055
398.1,415.37033,10056
398.55,415.56308,10057
397.92,415.1328,10058
397.66,415.34692,10059
398.04,415.89044,10060
397.99,416.63715,10061
397.65,415.53973,10062
397.86,415.3046,10063
398.1,414.94247,10064
392.44,415.24203,10065
397.7,414.78308,10066
397.96,415.9172,10067
398.29,414.68423,10068
397.48,415.94907,10069
397.12,415.7288,10070
398.57,414.6036,10071
397.72,415.48102,10072
398.08,414.996,10073
398.09,415.5032,10074
397.76,415.50635,10075
397.95,414.9968,10076
398.17,415.2693,10077
397.2,415.30377,10078
397.46,414.6913,10079
398.34,415.71545,10080
397.93,414.49545,10081
397.37,415.55054,10082
399.99,415.85275,10083
397.62,415.8672,10084
397.52,415.6529,10085
397.9,415.84097,10086
397.87,414.88663,10087
397.85,415.96902,10088
397.1,414.6674,10089
398.31,414.7969,10090
397.72,415.83777,10091
397.75,415.19638,10092
398.11,415.37714,10093
397.57,415.70444,10094
397.72,414.59714,10095
397.76,415.29166,10096
397.77,415.07657,10097
397.61,415.20203,10098
398.89,415.73352,10099
400,415.13898,10100
399.34,415.3128,10101
399.17,414.76727,10102
399.26,415.52896,10103
399.15,414.98108,10104
399.22,414.92224,10105
399.01,415.0792,10106
399.2,415.726,10107
399.75,414.8636,10108
399.1,414.99567,10109
398.88,415.01968,10110
399.05,414.7676,10111
399.32,415.82455,10112
398.73,415.3305,10113
398.85,415.3574,10114
399.05,415.59366,10115
399.43,415.402,10116
399.16,414.78064,10117
398.83,415.40433,10118
398.83,414.81793,10119
398.84,415.78897,10120
398.17,414.47958,10121
398.74,415.61478,10122
399.62,415.85632,10123
399,415.0787,10124
398.7,414.87,10125
398.21,414.74655,10126
398.36,415.30905,10127
399.01,415.1193,10128
398.45,414.8473,10129
399.13,415.21326,10130
399.11,415.60022,10131
399.1,415.17218,10132
399.15,415.0467,10133
398.72,415.8732,10134
399.15,415.46118,10135
399.13,415.52695,10136
398.48,414.8632,10137
398.18,415.33862,10138
398.86,415.75955,10139
398.5,414.74054,10140
399.11,415.0128,10141
398.83,415.1527,10142
399.04,415.11545,10143
399.39,415.5359,10144
399.34,414.93073,10145
399.39,415.37418,10146
399.17,415.46512,10147
398.42,415.3294,10148
398.71,414.60434,10149
399.09,415.27948,10150
399.06,415.30972,10151
398.85,414.99564,10152
399.52,415.22263,10153
399.34,414.78442,10154
398.45,415.13318,10155
399.08,415.28168,10156
399.15,415.59662,10157
399.21,415.3303,10158
399.42,415.54526,10159
398.69,415.77655,10160
398.65,414.6889,10161
399.06,415.7782,10162
398.34,415.5001,10163
397.99,415.49396,10164
399.68,415.86536,10165
399.73,415.9034,10166
399.11,415.51013,10167
398.79,415.80783,10168
399.2,415.2107,10169
399.73,414.98175,10170
399.28,416.25323,10171
398.71,415.80624,10172
398.46,414.76602,10173
398.75,415.1874,10174
398.66,414.90567,10175
399.38,414.9878,10176
399.02,415.56848,10177
399.1,415.83875,10178
399.5,415.4757,10179
398.03,414.8215,10180
398.06,415.61157,10181
398.51,415.21936,10182
398.25,415.11984,10183
398.24,415.17596,10184
397.42,415.5711,10185
398.15,415.33893,10186
398.67,415.42172,10187
398.18,415.54633,10188
398.53,415.2015,10189
397.46,414.95782,10190
397.63,414.88913,10191
398.54,414.6981,10192
398.61,414.78235,10193
397.96,415.5159,10194
397.46,415.36945,10195
398.48,415.6006,10196
398.45,415.29327,10197
398.41,415.39276,10198
397.86,414.65277,10199
399.23,415.05933,10200
397.86,415.29196,10201
398.72,414.86945,10202
398.62,415.57843,10203
397.87,415.4818,10204
398.17,415.15656,10205
398.64,414.86835,10206
398.96,413.02014,10207
398.72,414.26886,10208
398.4,414.79944,10209
398.35,414.53317,10210
398.05,415.077,10211
398.65,415.41757,10212
398.34,415.35522,10213
397.66,415.36542,10214
397.38,412.99783,10215
398.32,414.1904,10216
398.24,413.0407,10217
398.33,414.5211,10218
397.96,415.5318,10219
398.62,414.8778,10220
398.64,414.69717,10221
398.01,415.71896,10222
398.37,413.545,10223
397.73,412.8905,10224
397.91,413.67126,10225
397.63,413.96243,10226
398.19,414.90967,10227
398.61,415.03845,10228
397.96,415.41953,10229
397.66,414.75507,10230
397.79,415.01465,10231
398.14,415.56223,10232
397.98,412.7902,10233
397.92,413.61673,10234
398.39,413.84604,10235
397.44,414.71017,10236
397.61,414.3861,10237
397.92,414.29037,10238
398.04,415.83246,10239
397.37,416.06073,10240
398.04,414.81158,10241
397.3,415.01617,10242
397.48,412.5496,10243
397.46,413.4548,10244
397.76,413.82443,10245
397.51,415.34814,10246
397.92,414.73517,10247
397.89,415.2809,10248
397,415.25583,10249
397.18,414.94577,10250
397.86,415.09845,10251
398.01,413.96863,10252
396.53,414.56503,10253
397.73,414.55396,10254
397.1,415.6786,10255
397.35,415.1072,10256
396.88,415.27158,10257
397.89,415.62643,10258
397.41,416.1258,10259
397.3,414.68042,10260
396.9,415.42084,10261
397.51,415.2101,10262
396.97,416.05435,10263
397.33,415.54498,10264
397.57,416.165,10265
397.04,415.08774,10266
397.37,415.82275,10267
398.02,415.75385,10268
396.76,415.3001,10269
397.88,415.05463,10270
397.98,415.61166,10271
397.19,415.8638,10272
397.22,415.27368,10273
397.68,415.52603,10274
397.46,415.734,10275
397.02,416.3591,10276
397.02,415.3722,10277
397.73,415.60364,10278
397.28,415.76996,10279
397.51,416.22635,10280
397.81,415.32278,10281
397.41,416.36096,10282
397.65,416.199,10283
397.12,416.02972,10284
397.22,416.3912,10285
396.84,415.9143,10286
397.45,417.11075,10287
397.64,415.54382,10288
397.41,415.94476,10289
397.08,414.74988,10290
396.93,413.09915,10291
397.63,411.93204,10292
396.73,412.17194,10293
396.98,410.89047,10294
397.4,413.92215,10295
397.29,411.5844,10296
396.92,411.10538,10297
396.99,414.37384,10298
397.58,414.3168,10299
397.32,413.94104,10300
396.76,412.55692,10301
397.32,413.9643,10302
397.6,414.61642,10303
397.17,414.44885,10304
397.13,414.25516,10305
397.24,414.0128,10306
397.02,415.23975,10307
397.04,414.2777,10308
396.71,415.06906,10309
397.07,413.8332,10310
397.05,415.11075,10311
397.42,414.34955,10312
397.41,414.58075,10313
397.31,415.16907,10314
397.95,414.89578,10315
396.89,413.87103,10316
397.29,414.02817,10317
397.34,417.54272,10318
396.89,415.82376,10319
397.18,413.76596,10320
396.97,415.09595,10321
397.67,414.6857,10322
396.4,414.89127,10323
397.42,415.29266,10324
397.16,414.71625,10325
397.89,414.5214,10326
396.69,414.144,10327
397.24,414.48102,10328
396.62,414.77292,10329
396.98,416.6295,10330
397,415.60718,10331
397.12,415.28088,10332
396.62,415.9117,10333
397.44,415.77713,10334
397.66,413.61267,10335
396.78,414.0022,10336
396.58,414.16202,10337
397.87,415.64584,10338
396.78,415.0751,10339
397.3,412.79413,10340
397.43,414.92627,10341
396.66,415.72083,10342
397.34,416.3484,10343
397.46,416.06552,10344
397.32,413.16965,10345
397.49,414.85187,10346
397.06,415.85593,10347
396.93,415.879,10348
397.61,415.03018,10349
397.36,415.73978,10350
397.29,413.2487,10351
397.66,414.25546,10352
397.13,415.38452,10353
397.58,415.8394,10354
397.43,416.6449,10355
397.71,413.30728,10356
397.5,413.51437,10357
397.49,415.48514,10358
397.55,413.80447,10359
398,410.59366,10360
397.69,414.3082,10361
398.01,414.5581,10362
397.76,408.01688,10363
397.62,413.64932,10364
397.08,411.95264,10365
397.36,415.32462,10366
397.17,416.71097,10367
397.53,415.78848,10368
397.14,415.47247,10369
397.4,415.47144,10370
398.16,415.37857,10371
397.32,416.67426,10372
398.16,417.05167,10373
397.63,415.70605,10374
398.1,415.5036,10375
397.62,415.877,10376
397.56,415.435,10377
397.07,415.77945,10378
397.86,416.97977,10379
397.22,416.03442,10380
397.53,416.21158,10381
397.29,416.58936,10382
397.48,415.92078,10383
397.54,417.05374,10384
397.86,417.1441,10385
397.91,417.3065,10386
397.68,416.75684,10387
397.46,417.10013,10388
397.64,416.94455,10389
397.84,416.62378,10390
398.17,416.45932,10391
397.36,417.4129,10392
397.64,416.72525,10393
397.52,417.2816,10394
397.82,415.6391,10395
397.71,416.4159,10396
394.38,418.00858,10397
398.01,416.43365,10398
397.74,416.83636,10399
397.47,416.83603,10400
398.08,415.9889,10401
398.01,416.898,10402
397.61,415.92215,10403
398.54,416.31412,10404
397.72,416.5618,10405
397.51,416.27368,10406
397.79,416.54068,10407
397.95,416.62576,10408
397.66,418.68085,10409
398.11,415.97104,10410
397.24,415.61243,10411
398.02,416.21664,10412
396.82,416.73898,10413
398.38,416.73468,10414
397.48,416.07523,10415
397.28,416.10504,10416
397.78,415.62137,10417
397.1,416.21368,10418
397.25,416.66898,10419
397.8,416.57523,10420
397.85,414.14124,10421
397.86,416.99088,10422
397.98,416.5208,10423
397.51,416.33926,10424
397.64,416.67697,10425
398.1,416.5591,10426
397.53,415.9514,10427
398.04,415.74127,10428
397.66,416.1485,10429
398.25,416.64154,10430
397.35,415.5731,10431
398,415.66968,10432
398.04,421.55566,10433
397.6,415.36035,10434
397.8,416.45224,10435
397.26,417.46152,10436
397.1,415.81726,10437
397.89,415.98807,10438
397.69,416.1003,10439
397.65,416.9204,10440
397.57,419.98355,10441
397.8,415.36438,10442
397.76,415.51495,10443
397.1,415.92593,10444
397.47,416.7732,10445
397.8,416.59723,10446
397.66,419.3555,10447
397.97,419.12695,10448
397.7,414.74963,10449
397.39,415.3459,10450
396.76,416.54953,10451
397.55,416.18057,10452
397.48,415.24344,10453
397.39,416.00485,10454
397.81,417.78857,10455
398.28,415.3813,10456
397.73,415.08823,10457
397.56,414.6582,10458
397.69,415.78937,10459
397.85,416.25888,10460
397.75,416.4981,10461
397.54,415.65442,10462
397.55,416.66748,10463
397.39,416.0416,10464
397.24,416.17398,10465
398.03,415.205,10466
397.08,414.57175,10467
396.99,413.45023,10468
397.11,416.09094,10469
397.27,415.80432,10470
397.25,415.33224,10471
398.48,415.16382,10472
397.52,415.8908,10473
397.27,416.3419,10474
397.35,415.8121,10475
397.58,415.57962,10476
397.3,413.97626,10477
397.35,413.64294,10478
397.45,415.84576,10479
397.92,415.14813,10480
397.71,416.2568,10481
397.62,415.69073,10482
397.07,415.14523,10483
397.84,416.6466,10484
397.32,416.08987,10485
397.19,415.4017,10486
397.11,415.34586,10487
397.28,415.3947,10488
397.75,414.9288,10489
397.68,415.1763,10490
397.56,415.15134,10491
397.64,415.78735,10492
396.74,415.25012,10493
398.19,415.24408,10494
397.67,416.72095,10495
397.24,414.10153,10496
397.48,415.68686,10497
397.92,415.4268,10498
397.39,415.63562,10499
398.13,415.88828,10500
398.1,415.55725,10501
397.9,415.49863,10502
398,415.2791,10503
398.16,415.9351,10504
398.48,414.95383,10505
397.26,414.90198,10506
397.35,416.2464,10507
397.21,416.64026,10508
397.91,415.92487,10509
397.88,415.305,10510
397.57,416.04144,10511
397.91,415.0797,10512
397.6,415.5477,10513
397.42,415.4019,10514
397.7,414.96188,10515
397.38,415.63684,10516
397.75,415.9457,10517
397.7,415.4778,10518
398.74,415.56754,10519
397.34,415.48242,10520
397.18,415.98398,10521
396.97,415.30066,10522
397.61,416.30536,10523
396.77,416.08426,10524
397.59,415.11548,10525
397.48,415.0633,10526
397.09,416.35922,10527
397.28,415.57828,10528
397.09,415.18503,10529
397.16,415.3441,10530
396.96,416.0852,10531
397.34,416.04495,10532
397.42,415.78757,10533
397.68,414.56802,10534
397.54,415.19708,10535
397.25,414.95062,10536
397.7,415.99863,10537
396.98,416.45596,10538
397.55,415.18677,10539
396.89,415.7602,10540
397.29,415.72903,10541
397.56,416.07053,10542
397.42,416.55145,10543
397.69,415.87292,10544
397.97,415.73993,10545
397.1,415.397,10546
397.94,415.62454,10547
397.04,415.82544,10548
397.53,415.97903,10549
397.67,415.71512,10550
397.48,415.78217,10551
397.11,415.28964,10552
397.41,415.63513,10553
396.79,415.33948,10554
397.92,415.3576,10555
397.7,416.02167,10556
397.82,415.42645,10557
397.75,415.01944,10558
397,415.63422,10559
397.03,415.7655,10560
398.02,415.58206,10561
396.95,415.68478,10562
397.36,416.28622,10563
397.74,415.41022,10564
397.13,415.95276,10565
397.35,415.35394,10566
397,415.0952,10567
397.15,414.06296,10568
397.9,416.0283,10569
397.37,415.7965,10570
396.83,415.61945,10571
397.5,416.00247,10572
397.96,415.63187,10573
397.16,414.85474,10574
397.25,416.36264,10575
396.84,414.6186,10576
397.05,413.93256,10577
397.53,415.31012,10578
396.99,415.37817,10579
397.78,416.1502,10580
398.11,415.8904,10581
